Full_ID,SppID,Hub,Transect,Mom,Pin,Distance,ptcentdist,max_surveg_length_mm,surveg_mass_g,mat_mass_mg,non_na_count,n_inflor,mean_speed_1m,mean_speed_10cm,mean_prop_speed_pcnt,mean_surveg_length_cm,veg_density_g_msqr,main_stem_length_cm,tot_mat_length_cm,mean_inflor_height_cm,var_inflor_height_cm,rel_inflor_height_svheight
GcalT2M1,cal,G,2,1,12,7,3.44,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,13,7.75,4.1,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,14,10.7,6.86,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,15,8.7,12.22,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,16,9.05,12.56,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,17,11.85,7.98,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,18,13.55,9.64,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,19,13.2,9.3,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,20,14.8,10.87,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,21,16.25,12.3,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,22,12.8,8.9,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,23,18.6,14.63,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,24,13.5,16.89,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,25,15.5,18.86,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GcalT2M1,cal,G,2,1,26,13.3,16.7,388.214,5.39,10.47,1,1,1.672,0.59,28.61,23.11,4.532,16.16,16.16,16.16,NA,69.93
GfreT2M1,fre,G,2,1,1,11.2,11.88,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,2,12.55,12.35,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,3,1,2.29,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,4,0.55,1.99,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,5,1.75,1.95,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,6,1.15,1.14,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,7,1.6,0.76,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,8,4.3,2.77,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,9,4.7,3.13,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,10,7.2,6.27,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,11,4.1,1.97,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,12,4.45,2.31,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,13,4.95,2.8,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,14,6.95,4.79,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,15,4.5,2.33,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,16,5,2.82,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,17,7.4,5.21,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,18,11.2,10.1,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,19,1.25,1.37,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,20,1.75,1.23,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,21,2.8,1.53,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,22,1.8,1.92,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,23,1.2,1.4,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,24,1.6,1.87,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,25,6.8,6.69,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,26,4.9,4.93,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,27,3.4,4.39,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,28,1.85,2.58,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,29,2.8,3.88,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M1,fre,G,2,1,30,4.2,5.09,219.562,1.55,8.54,1,1,5.868,1.202,21.15,15.67,1.922,13.42,13.42,13.42,NA,85.64
GfreT2M2,fre,G,2,2,1,8.65,6.94,315.442,3.9,11.53,1,1,6.35,3.24,51.85,13.99,5.417,17.65,17.65,17.65,NA,126.16
GfreT2M2,fre,G,2,2,2,8.4,7.14,315.442,3.9,11.53,1,1,6.35,3.24,51.85,13.99,5.417,17.65,17.65,17.65,NA,126.16
GfreT2M2,fre,G,2,2,3,13.1,1.85,315.442,3.9,11.53,1,1,6.35,3.24,51.85,13.99,5.417,17.65,17.65,17.65,NA,126.16
GfreT2M2,fre,G,2,2,4,17.5,5.78,315.442,3.9,11.53,1,1,6.35,3.24,51.85,13.99,5.417,17.65,17.65,17.65,NA,126.16
GfreT2M2,fre,G,2,2,5,16,4.99,315.442,3.9,11.53,1,1,6.35,3.24,51.85,13.99,5.417,17.65,17.65,17.65,NA,126.16
GfreT2M2,fre,G,2,2,6,16.15,1.91,315.442,3.9,11.53,1,1,6.35,3.24,51.85,13.99,5.417,17.65,17.65,17.65,NA,126.16
GfreT2M2,fre,G,2,2,7,14.4,1.11,315.442,3.9,11.53,1,1,6.35,3.24,51.85,13.99,5.417,17.65,17.65,17.65,NA,126.16
GfreT2M2,fre,G,2,2,8,18.1,3.68,315.442,3.9,11.53,1,1,6.35,3.24,51.85,13.99,5.417,17.65,17.65,17.65,NA,126.16
GfreT2M2,fre,G,2,2,9,24.65,13.3,315.442,3.9,11.53,1,1,6.35,3.24,51.85,13.99,5.417,17.65,17.65,17.65,NA,126.16
GglaT1M1,gla,G,1,1,1,6.85,4.44,396.709,4.1,9.72,2,2,2.78,0.8360000000000001,29.44,23.17,3.439,21.4,24.71,21.06,0.01,90.89
GglaT1M1,gla,G,1,1,2,6.4,2.61,396.709,4.1,9.72,2,2,2.78,0.8360000000000001,29.44,23.17,3.439,21.4,24.71,21.06,0.01,90.89
GglaT1M1,gla,G,1,1,3,11.2,2.68,396.709,4.1,9.72,2,2,2.78,0.8360000000000001,29.44,23.17,3.439,21.4,24.71,21.06,0.01,90.89
GglaT1M1,gla,G,1,1,4,11.6,3.84,396.709,4.1,9.72,2,2,2.78,0.8360000000000001,29.44,23.17,3.439,21.4,24.71,21.06,0.01,90.89
GglaT1M1,gla,G,1,1,5,9.9,2.68,396.709,4.1,9.72,2,2,2.78,0.8360000000000001,29.44,23.17,3.439,21.4,24.71,21.06,0.01,90.89
GglaT2M3,gla,G,2,3,1,9.2,1.87,350.065,4.58,13.79,1,1,6.144,2.232,36.98,25.48,3.493,23.49,23.91,23.49,NA,92.19
GglaT2M3,gla,G,2,3,2,9.7,1.43,350.065,4.58,13.79,1,1,6.144,2.232,36.98,25.48,3.493,23.49,23.91,23.49,NA,92.19
GglaT2M3,gla,G,2,3,3,10,1.2,350.065,4.58,13.79,1,1,6.144,2.232,36.98,25.48,3.493,23.49,23.91,23.49,NA,92.19
GglaT2M3,gla,G,2,3,4,9.65,1.47,350.065,4.58,13.79,1,1,6.144,2.232,36.98,25.48,3.493,23.49,23.91,23.49,NA,92.19
GglaT2M3,gla,G,2,3,5,10.4,0.94,350.065,4.58,13.79,1,1,6.144,2.232,36.98,25.48,3.493,23.49,23.91,23.49,NA,92.19
GglaT2M3,gla,G,2,3,6,13.45,2.69,350.065,4.58,13.79,1,1,6.144,2.232,36.98,25.48,3.493,23.49,23.91,23.49,NA,92.19
GglaT2M3,gla,G,2,3,7,14.9,5.65,350.065,4.58,13.79,1,1,6.144,2.232,36.98,25.48,3.493,23.49,23.91,23.49,NA,92.19
HcalT1M2,cal,H,1,2,1,0.3,5.28,213.73,2.201,1.94,1,1,5.832,2.124,37.53,11.65,3.67,7.41,7.41,7.41,NA,63.61
HcalT1M2,cal,H,1,2,2,2.7,3.06,213.73,2.201,1.94,1,1,5.832,2.124,37.53,11.65,3.67,7.41,7.41,7.41,NA,63.61
HcalT1M2,cal,H,1,2,3,4.05,2.64,213.73,2.201,1.94,1,1,5.832,2.124,37.53,11.65,3.67,7.41,7.41,7.41,NA,63.61
HcalT1M2,cal,H,1,2,4,10.7,6.31,213.73,2.201,1.94,1,1,5.832,2.124,37.53,11.65,3.67,7.41,7.41,7.41,NA,63.61
HcalT1M2,cal,H,1,2,5,8.6,3.79,213.73,2.201,1.94,1,1,5.832,2.124,37.53,11.65,3.67,7.41,7.41,7.41,NA,63.61
HcalT1M2,cal,H,1,2,6,9.4,4.52,213.73,2.201,1.94,1,1,5.832,2.124,37.53,11.65,3.67,7.41,7.41,7.41,NA,63.61
HcalT1M3,cal,H,1,3,1,4.75,2.68,242.486,1.779,2.73,1,1,5.486,1.124,21.1,16.82,2.055,11.03,11.03,11.03,NA,65.58
HcalT1M3,cal,H,1,3,2,5.3,2.88,242.486,1.779,2.73,1,1,5.486,1.124,21.1,16.82,2.055,11.03,11.03,11.03,NA,65.58
HcalT1M3,cal,H,1,3,3,5.4,1.11,242.486,1.779,2.73,1,1,5.486,1.124,21.1,16.82,2.055,11.03,11.03,11.03,NA,65.58
HcalT1M3,cal,H,1,3,4,4.9,1.02,242.486,1.779,2.73,1,1,5.486,1.124,21.1,16.82,2.055,11.03,11.03,11.03,NA,65.58
HcalT1M3,cal,H,1,3,5,4.8,1,242.486,1.779,2.73,1,1,5.486,1.124,21.1,16.82,2.055,11.03,11.03,11.03,NA,65.58
HcalT1M3,cal,H,1,3,6,5.7,1.43,242.486,1.779,2.73,1,1,5.486,1.124,21.1,16.82,2.055,11.03,11.03,11.03,NA,65.58
HcalT1M3,cal,H,1,3,7,5.6,3.21,242.486,1.779,2.73,1,1,5.486,1.124,21.1,16.82,2.055,11.03,11.03,11.03,NA,65.58
HcalT2M2,cal,H,2,2,1,4.6,5.66,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,2,3.1,3.42,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,3,2.15,1.57,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,4,4.7,3.51,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,5,5.3,4.11,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,6,6.7,6.79,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,7,4.5,5.56,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,8,6.05,7.09,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,9,8.85,8.39,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,10,3,4.09,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,11,3.5,4.58,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,12,3.95,5.02,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,13,2.95,1.75,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,14,4.9,5.96,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,15,5.7,6.75,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,16,6.55,7.59,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,17,5.5,6.55,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,18,4.35,3.12,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,19,6.8,7.84,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,20,6.75,7.79,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,21,6.7,5.45,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,22,6.55,5.3,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,23,7.85,7.4,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,24,8.15,7.7,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,25,8.9,8.44,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,26,10.45,9.97,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,27,7.7,8.73,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,28,8.3,9.33,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,28,8.05,6.8,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,29,9.05,10.08,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,30,7.7,8.73,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,31,11.35,10.87,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,32,7.7,8.73,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,33,8.95,9.98,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,34,7.35,8.38,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,35,8.05,6.8,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,36,10.65,9.39,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,37,7.5,6.25,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,39,7.65,6.4,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,40,9.05,7.8,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,41,11.2,9.94,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,42,13.7,12.44,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,43,9.8,8.45,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HcalT2M2,cal,H,2,2,44,12.05,10.7,318.702,2.462,13.21,1,1,7.186,0.98,13.72,17.32,2.761,13.1,13.1,13.1,NA,75.64
HfreT2M2,fre,H,2,2,1,13.8,1.68,274.097,2.82,5.3,1,1,7.862,0.6699999999999999,9.72,18.62,2.942,15.81,15.81,15.81,NA,84.91
HfreT2M2,fre,H,2,2,2,10.7,1.61,274.097,2.82,5.3,1,1,7.862,0.6699999999999999,9.72,18.62,2.942,15.81,15.81,15.81,NA,84.91
HfreT2M2,fre,H,2,2,3,12.05,0.57,274.097,2.82,5.3,1,1,7.862,0.6699999999999999,9.72,18.62,2.942,15.81,15.81,15.81,NA,84.91
HfreT2M2,fre,H,2,2,4,12.3,0.56,274.097,2.82,5.3,1,1,7.862,0.6699999999999999,9.72,18.62,2.942,15.81,15.81,15.81,NA,84.91
HfreT2M2,fre,H,2,2,5,11.95,0.61,274.097,2.82,5.3,1,1,7.862,0.6699999999999999,9.72,18.62,2.942,15.81,15.81,15.81,NA,84.91
HfreT2M2,fre,H,2,2,6,12.6,0.67,274.097,2.82,5.3,1,1,7.862,0.6699999999999999,9.72,18.62,2.942,15.81,15.81,15.81,NA,84.91
HfreT2M2,fre,H,2,2,7,12.3,0.56,274.097,2.82,5.3,1,1,7.862,0.6699999999999999,9.72,18.62,2.942,15.81,15.81,15.81,NA,84.91
HfreT2M2,fre,H,2,2,8,12.2,0.55,274.097,2.82,5.3,1,1,7.862,0.6699999999999999,9.72,18.62,2.942,15.81,15.81,15.81,NA,84.91
HfreT2M2,fre,H,2,2,9,13,4.4,274.097,2.82,5.3,1,1,7.862,0.6699999999999999,9.72,18.62,2.942,15.81,15.81,15.81,NA,84.91
HglaT1M3,gla,H,1,3,1,3.1,6.49,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,2,4.3,4.74,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,3,6.05,3.11,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,4,6.1,3.06,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,5,5.1,4.14,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,6,6.1,5.33,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,7,7.4,2,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,8,11.7,3.2,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,9,12.6,4.03,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,10,13.7,5.07,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,11,14.2,5.56,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,12,11.8,3.72,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,13,12.45,4.28,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT1M3,gla,H,1,3,14,14.2,5.88,225.959,3.313,19.77,2,2,6.484,1.75,29.29,19.28,3.339,17.73,27.45,18.17,0.03,94.24
HglaT2M2,gla,H,2,2,1,11.9,11.04,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,2,10.4,2.35,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,3,15.5,5.26,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,4,15.75,5.48,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,5,9,2.93,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,6,9.9,2.48,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,7,10.3,2.37,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,8,11.2,2.36,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,9,12.25,2.74,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,10,13,3.21,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,11,9.25,2.53,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,12,10.4,2.01,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,13,7.15,4.19,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,14,13.3,3.13,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,15,11.5,2.06,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,16,10.45,2,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,17,11.9,2.22,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,18,11.1,1.97,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,19,13,2.9,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,20,11.65,6.38,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
HglaT2M2,gla,H,2,2,21,16.6,9.41,290.189,1.218,38.43,3,3,7.386,1.782,24.79,25.82,0.917,25.52,44.65,25.71,5.53,99.57
